RAW,cn.mn,constant,constantCN
"com/fs/starfarer/api/impl/campaign/intel/bar/events/BaseBarEventWithPerson.getHisOrHer - String - ""his""",com/fs/starfarer/api/impl/campaign/intel/bar/events/BaseBarEventWithPerson.getHisOrHer ,his,他
"com/fs/starfarer/api/impl/campaign/intel/bar/events/BaseBarEventWithPerson.getHisOrHer - String - ""her""",com/fs/starfarer/api/impl/campaign/intel/bar/events/BaseBarEventWithPerson.getHisOrHer ,her,她
"com/fs/starfarer/api/impl/hullmods/PDIntegration.getCanNotBeInstalledNowReason - String - ""Can not remove while ship has point-defense weapons installed""",com/fs/starfarer/api/impl/hullmods/PDIntegration.getCanNotBeInstalledNowReason ,Can not remove while ship has point-defense weapons installed,无法在舰船未移除全部点防御武器时移除
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/SpecialItemOffer.addPromptAndOption - String - ""... the possible location of an item (""",com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/SpecialItemOffer.addPromptAndOption ,... the possible location of an item (,... 制品可能存在的位置 (
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/SpecialItemOffer.addPromptAndOption - String - ""Learned location of """,com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/SpecialItemOffer.addPromptAndOption ,Learned location of ,已经获悉了 
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/SpecialItemOffer.getSortString - String - ""Fleet log""",com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/SpecialItemOffer.getSortString ,Fleet log,#N/A
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/SpecialItemOffer.getSortString - String - ""Exploration""",com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/SpecialItemOffer.getSortString ,Exploration,#N/A
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/SpecialItemOffer.getName - String - "" - Recovered""",com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/SpecialItemOffer.getName , - Recovered, - 恢复
"com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/SpecialItemOffer.getName - String - "" Location""",com/fs/starfarer/api/impl/campaign/intel/bar/events/historian/SpecialItemOffer.getName , Location, 的位置
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel$1.createTooltip - String - ""Your monthly stipend for holding a """,com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel$1.createTooltip ,Your monthly stipend for holding a ,你每月可领到 
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel$1.createTooltip - String - "" commission""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel$1.createTooltip , commission, 雇佣协议
"com/fs/starfarer/api/impl/campaign/procgen/Constellation.getNameWithType - String - "" Constellation""",com/fs/starfarer/api/impl/campaign/procgen/Constellation.getNameWithType , Constellation, 星座
"com/fs/starfarer/api/impl/campaign/procgen/Constellation.getNameWithType - String - "" Nebula""",com/fs/starfarer/api/impl/campaign/procgen/Constellation.getNameWithType , Nebula, 星云
"com/fs/starfarer/api/impl/campaign/procgen/Constellation.getNameWithLowercaseType - String - ""Constellation""",com/fs/starfarer/api/impl/campaign/procgen/Constellation.getNameWithLowercaseType ,Constellation,星座
"com/fs/starfarer/api/impl/campaign/procgen/Constellation.getNameWithLowercaseType - String - ""constellation""",com/fs/starfarer/api/impl/campaign/procgen/Constellation.getNameWithLowercaseType ,constellation,星座
"com/fs/starfarer/api/impl/campaign/procgen/Constellation.getNameWithLowercaseType - String - ""Nebula""",com/fs/starfarer/api/impl/campaign/procgen/Constellation.getNameWithLowercaseType ,Nebula,星云
"com/fs/starfarer/api/impl/campaign/procgen/Constellation.getNameWithLowercaseType - String - ""nebula""",com/fs/starfarer/api/impl/campaign/procgen/Constellation.getNameWithLowercaseType ,nebula,星云
"com/fs/starfarer/api/impl/campaign/intel/misc/MapMarkerIntel.endsInPunct - String - "",.?!:;""",com/fs/starfarer/api/impl/campaign/intel/misc/MapMarkerIntel.endsInPunct ,",.?!:;",#N/A
"com/fs/starfarer/api/impl/campaign/intel/misc/MapMarkerIntel.endsInPunct - String - "",.:;""",com/fs/starfarer/api/impl/campaign/intel/misc/MapMarkerIntel.endsInPunct ,",.:;",#N/A
"com/fs/starfarer/api/impl/campaign/intel/misc/MapMarkerIntel.createSmallDescription - String - "".""",com/fs/starfarer/api/impl/campaign/intel/misc/MapMarkerIntel.createSmallDescription ,.,#N/A
"com/fs/starfarer/api/impl/campaign/intel/misc/MapMarkerIntel.createSmallDescription - String - ""Edit""",com/fs/starfarer/api/impl/campaign/intel/misc/MapMarkerIntel.createSmallDescription ,Edit,#N/A
"com/fs/starfarer/api/impl/campaign/intel/misc/MapMarkerIntel.getIntelTags - String - ""Marker""",com/fs/starfarer/api/impl/campaign/intel/misc/MapMarkerIntel.getIntelTags ,Marker,#N/A
"com/fs/starfarer/api/impl/campaign/intel/misc/MapMarkerIntel.getName - String - ""Discovered: """,com/fs/starfarer/api/impl/campaign/intel/misc/MapMarkerIntel.getName ,Discovered: ,#N/A
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Use ordnance from cargo""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,Use ordnance from cargo,搜索货舱使用装备
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Use weapons and fighter LPCs from your fleet's cargo holds.""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,Use weapons and fighter LPCs from your fleet's cargo holds.,使用你舰队的货舱内的 武器 和 战机 LPC。
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Use ordnance from storage""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,Use ordnance from storage,搜索仓库使用装备
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Use weapons and fighter LPCs from your local storage facilities.""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,Use weapons and fighter LPCs from your local storage facilities.,使用当地港口的仓库内的 武器 和 战机 LPC。
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Buy ordnance from market""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,Buy ordnance from market,搜索市场购买装备
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Buy weapons and fighter LPCs from market, if docked at one. Ordnance from your cargo will be preferred if that option is checked and if the alternatives are of equal quality.""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,"Buy weapons and fighter LPCs from market, if docked at one.

Ordnance from your cargo will be preferred if that option is checked and if the alternatives are of equal quality.","从市场中购买 武器 和 战机 LPC 以供装配，如果情况允许。

如果你的货舱内有完全符合或质量类似的 武器 和 战机 LPC，且勾选了对应选项，那么会优先使用货舱内的装备。"
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Allow black market purchases""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,Allow black market purchases,允许搜索黑市购买
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Buy weapons and fighter LPCs from the black market. Non-black-market options will be preferred if the alternatives are of equal quality.""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,"Buy weapons and fighter LPCs from the black market.

Non-black-market options will be preferred if the alternatives are of equal quality.","从黑市中购买 武器 和 战机 LPC 以供装配。

如果其他常规市场内有完全符合或质量类似的 武器 和 战机 LPC，且勾选了对应选项，那么会优先购买常规市场内的装备。"
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Upgrade weapons using extra OP""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,Upgrade weapons using extra OP,升级武器，如果有剩余装配点
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Use weapons better than the ones specified in the goal variant, if there are ordnance points left to mount them. Will add flux vents and capacitors up to the number specified in the goal variant first, then upgrade weapons, and then add more vents and some common hullmods. Leaving some unspent ordnance points in a goal variant can help take advantage of this option.""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,"Use weapons better than the ones specified in the goal variant, if there are ordnance points left to mount them.

Will add flux vents and capacitors up to the number specified in the goal variant first, then upgrade weapons, and then add more vents and some common hullmods.

Leaving some unspent ordnance points in a goal variant can help take advantage of this option.","尽可能使用比目标装配中的武器更强大的武器，如果剩余装配点充足。

将优先满足目标装配的耗散通道与幅能寄存器数量要求，然后才升级武器，最后补充更多耗散通道与其他舰船插件。

在目标装配中预留一些冗余装配点可以让这个选项表现地更好。"
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Strip before autofitting""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,Strip before autofitting,清空当前装配
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Remove everything possible prior to autofitting; generally results in a better fit. However, refitting outside of port reduces a ship's combat readiness, and this option tends to lead to more changes and more readiness lost.""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,"Remove everything possible prior to autofitting; generally results in a better fit.

However, refitting outside of port reduces a ship's combat readiness, and this option tends to lead to more changes and more readiness lost.","在执行 自动装配 之前，清空当前装配上的所有装备或组件。这可能导致 自动装配 表现更佳。

然而，在未对接港口的情况下更改装配会降低舰船的战备值 (CR)，勾选此选项将由于改动较多而使之降低得尤其多。"
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Always add ""Reinforced Bulkheads""""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,"Always add ""Reinforced Bulkheads""","默认安装 ""强化舱壁"""
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Prioritizes installing the ""Reinforced Bulkheads"" hullmod, which increases hull integrity and makes a ship virtually certain to be recoverable if lost in battle. ""Reinforced Bulkheads"" may still be added if this option isn't checked, provided there are enough ordnance points.""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,"Prioritizes installing the ""Reinforced Bulkheads"" hullmod, which increases hull integrity and makes a ship virtually certain to be recoverable if lost in battle.

""Reinforced Bulkheads"" may still be added if this option isn't checked, provided there are enough ordnance points.","优先安装 ""强化舱壁""，可以提高船体结构值并让舰船几乎总是可在战后被打捞并修复。

如果不勾选此选项，""强化舱壁"" 也可能在装配点足够的情况下被安装。"
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Always add ""Blast Doors""""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,"Always add ""Blast Doors""","默认安装 ""防爆气密门"""
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Prioritizes installing the ""Blast Doors"" hullmod, which increases hull integrity and greatly reduces crew losses suffered due to hull damage. ""Blast Doors"" may still be added if this option isn't checked, provided there are enough ordnance points.""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,"Prioritizes installing the ""Blast Doors"" hullmod, which increases hull integrity and greatly reduces crew losses suffered due to hull damage.

""Blast Doors"" may still be added if this option isn't checked, provided there are enough ordnance points.","优先安装 ""防爆气密门""，可以提高船体结构值并大幅降低战斗中因船体结构受损而造成的船员伤亡。

如果不勾选此选项，""防爆气密门"" 也可能在装配点足够的情况下被安装。"
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Randomize weapons and hullmods""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,Randomize weapons and hullmods,随机配备武器与船体插件
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> - String - ""Makes the loadout only loosely based on the goal variant.""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.<init> ,Makes the loadout only loosely based on the goal variant.,基于目标装配水准，半随机地进行配置。
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.getQuickActionText - String - ""Spend free OP""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.getQuickActionText ,Spend free OP,自动装配
"com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.getQuickActionTooltip - String - ""Spend any unused ordnance points on flux vents, capacitors, and essential hullmods. Will not make any changes to weapon loadout, will not affect ship modules (if any), and will not spend any credits.""",com/fs/starfarer/api/plugins/impl/CoreAutofitPlugin.getQuickActionTooltip ,"Spend any unused ordnance points on flux vents, capacitors, and essential hullmods.

Will not make any changes to weapon loadout, will not affect ship modules (if any), and will not spend any credits.","将所有未使用的装配点投入到耗散通道、幅能寄存器与其他必要的舰船插件中去。

不会对武器产生任何改动，也不会影响舰船的模块 (如果有)，且不会花费任何星币。"
"com/fs/starfarer/api/impl/codex/CodexCustomEntryExample.createCustomDetail - String - ""common""",com/fs/starfarer/api/impl/codex/CodexCustomEntryExample.createCustomDetail ,common,#N/A
"com/fs/starfarer/api/impl/campaign/skills/ElectronicWarfareScript.advance - String - "" (max)""",com/fs/starfarer/api/impl/campaign/skills/ElectronicWarfareScript.advance , (max), (最大效果)
"com/fs/starfarer/api/impl/campaign/skills/ElectronicWarfareScript.advance - String - ""Enemy ECM rating: """,com/fs/starfarer/api/impl/campaign/skills/ElectronicWarfareScript.advance ,Enemy ECM rating: ,敌方电子战强度：
"com/fs/starfarer/api/impl/campaign/skills/ElectronicWarfareScript.advance - String - ""% weapon range""",com/fs/starfarer/api/impl/campaign/skills/ElectronicWarfareScript.advance ,% weapon range,% 武器射程
"com/fs/starfarer/api/impl/campaign/skills/ElectronicWarfareScript.advance - String - ""fully neutralized""",com/fs/starfarer/api/impl/campaign/skills/ElectronicWarfareScript.advance ,fully neutralized,无效果
