id,type,text1,text2,text3,text4,text5,notes
nova,SHIP,"由 速子科技 公司开发出的 AI 舰队的遗留物。其遭到 人之领 (和 霸主) 官方的明令禁止，且被银河救赎教会深恶痛绝，第一次 AI 战争见证了无人战舰被从星域中清除的全过程。至少正史是这么记述的。

已经在 惩戒-级 的设计中投入实践的猎户座驱动未能得到任何船员军舰设计师的青睐，因为每次加速都会对乘员与船体硬件造成巨大压力。不过 新星-级 不搭载任何人类船员，因而不存在这类问题。摆脱了关键制约的猎户座驱动式设计得以解放，在每个方面均通过尖端武器技术以及由 速子科技 公司设计的高端固件进行了强化，得以据此打造出一种由 AI 控制的，具备惊人航速与火力的战列巡洋舰。",,,,,
invictus,SHIP,"作为一种最早可追溯到人之领第一次爆炸性扩张时期的设计，这只由超重型装甲与全副重型武器所编织的钢铁之拳曾粉碎了一切螳臂当车之徒，用恐惧与武力向着任何有征服价值的太空住民传播着霸权。

然而，这一设计终究还是随着军事科技的稳步发展而被淘汰。它的装甲设计无法兼容当时新兴的护盾发生器，骨干船员需求数惊人，目标定位系统也相当不成熟。其更先进的替代产品被迅速开发完成，而相较其他竞品设计更具明显优势的 —— 攻势-级，开始通过人之领庞大的生产线实现量产。

时代悄然流逝。仿佛天意一般，一支由卢德骑士团组织的探险队在一处被毁灭的世界中发现了一份未损毁的博物档案。一支由审判官组成的议会为了权衡是否要摧毁人之领时代的知识，就美德与罪恶的界限、正义的工艺与腐败的科技的区别进行了一场激烈的秘密辩论。直到一位心胸开阔的高级骑士-审判长在检查了其内容，并说服议会将销毁指令无限期推迟。

这一船体设计受到洗礼并被赐名 ""不败""，作为对这座拥有骇人重甲与巨大质量的战争教堂的最好印证。星域中已经没有任何正规海军会去部署这种巨兽，唯独卢德教会与它的骑士团才能指望其人数众多的志愿军来操作那人力需求量巨大的装填机和目标定位设备。",,,,,
retribution,SHIP,"惩戒-级 是一种极端的战列巡洋舰，古老但声名狼藉。该设计可以回溯到 人之领 第一次大巩固时期的军事实验复兴运动。惩戒-级 以牺牲装甲为代价换取了火力和就它舰级大小而言异常恐怖的速度。该舰采用了几乎独一无二的方式去实现哪怕在当时也已经被视为老古董的 ""猎户座驱动"" 技术。

由于推进器的重拳会在物理意义上对船员肉体和船体部件拷打施压，惩戒-级 在 人之领 舰队中不受欢迎，这是少数能被官兵们打心底里一致同意的观点之一。只有屈指可数的 惩戒-级 作为示范样本部署在了海军舰队中，剩下的船体则依靠其出其不意的爆发速度与极具侵略性的战术在边疆的雇佣军与海盗猎人手中发挥作用。",,,,,
pegasus,SHIP,"天马-级 是出自 牵牛星科技 手笔的大胆设计，在 人之领 海军招标部门逐渐倒向 ""巡洋学派"" 运动的大背景里，由可观的潜在名利收益应运而生。不过作为海军旗舰老牌供应商的 猎户座船坞 则将其视为这竞争对手对于自己主导领域的强占式竞争。许多老海军将领赞同 猎户座船坞 的主张且对入编阳奉阴违，但 天马-级 仍最终在几个新锐战斗群服役，并赢得了新一代海军指挥官的青睐。

与传统的舰船设计相比，天马-级 空前强大的导弹阵列产生了显著的区别，使得它就动力系统和幅能方面做出巧妙的折中后，保持了可观的装甲、最高速度和机动性。保守派抨击 天马-级 在受到持续施压时的脆弱自持力，而激进派则认为如果一个舰队持续处于猛烈火力下，那么它就已经在战术上铸成大错。尽管这些争论一直持续到今天，但 天马-级 的出色战斗表现甚至赢得了抨击者们不情愿的尊重。",,,,,
executor,SHIP,"执行官-级 是一种改装主力舰，原型是 牵牛星科技 激进的 ""巡洋学派"" 主力舰设计，天马-级。在蓝图层次修改星舰的设计可谓一项壮举，唯有愿意在雇佣高水准的技术专家方面投入巨额财力的势力才有可能达成。毕竟，当 人之领 遗留的舰船设计已经满足了所有实用功能需求时，为什么还要冒着风险在创新方面投资呢？ — 因为这是 Askonia 雄狮的号令！况且，最高元首 Philip Andrada 掌控了庞大的燃料市场，拥有足够的财富来承担修改主力舰设计的费用，为他那奢侈的能量武器项目提供载体。

尽管官方报告已经用上了各种巧妙的委婉措辞以避免追责，但 辛达强权 装配的 执行官-级 的表现似乎略低于最初提案中的宏伟期望。总之，这一项目已按期交付，它已然在 Askonia 星系的空域中形成了一道绝美又骇人的壮景。",,,,,
grendel,SHIP,"最初计划成为一艘重型相位无人战舰，格伦德尔-级 自诞生以来就一直命运多舛。以承受一些人员伤亡和预期内的常规损伤为代价，这艘凶猛的肉搏格斗船能凭借相位隐形越过敌方的首轮火力闯入敌阵中央，随时准备用导弹和强大的火力痛击对手。当然，安全地执行这种机动的诀窍全在于小心地处理幅能负载和正确地进行机动，但从服役记录来看，格伦德尔-级 基本上和安全无缘。

这一创意源自某位有些偏执但掌握了某个边境星区的军事采购权的海军上将，首批原型配备了低级指挥型 AI 核心。但仅在进出了几次相位后，AI 核心就迅速变得不稳定，甚至出现严重错乱。随后，这些实验的精确细节被 人之领 某个名字被隐去的情报部门列入机密，而该项目在海军上将的强烈坚持下才得以保留。由于 AI 核心无法胜任操控，那就只能退而求其次，改用其他易于替换的耗材 —— 格伦德尔-级 在边境地带的第一次服役乘员几乎完全由 人之领 无敌舰队的惩戒营组成。",,,,,
ai_core_uninstall,GALLERY,AI Core Cradle,"The AI administrator control bunker was secured from the threat contained within as well as the multitude of threat vectors without.

Above all the entire operation was kept absolutely secret; a handsomely compensated human actor was hired to perform as the 'face' for the AI core's decision-making.",,,,
hound_hangar,GALLERY,Hound in the Hangar,"A rust-bucket Hound came in last shift. Cargo of low-grade ore. I crewed with a Hound 20 cycles ago, I know the logs don't add up - their last run wouldn't have even paid for the fuel. And I know where the shielded holds are. Broke my heart how young the cap was though, a poor kid out of Mozzy. Just like I was. If I bust 'em, I kill their one chance to get out. So I didn't.

Delete log entry.",unlocked,,,
cargo_loading,GALLERY,Cargo Loading,"""All the big contracts go to the toadies kneeling at the feet of the high-and-mighty. Call them approved vendors, Gens-clients, logistical auxilliaries, Faithful traders. It's all the same.""

""It's about us outsiders being kept out, pushed into smuggling and black markets, squeezed by patrols on one side, pirates on the other.""",,"- patron, anonymous, overheard at 'The Fusion Torch'",,
space_wreckage,GALLERY,Space Wreckage,"""Is there no place left unmarked by the leavings of Moloch, fouled by skin of plastic, and bones of alloy, and scales of ceramic?""

""Is there no place left which may be made sacred and given unto the glory of the Creator alone?""",,,,
vacuum_colony,GALLERY,Vacuum Colony,"Purposeful habitation of barren worlds has been long considered one of the signs of true civilization alongside interstellar travel and fusion of the atom. A being confined to its gravity well might as well be an infant in the cradle, a mere animal without awareness or control over its destiny.",unlocked,"- Academician Florian Proxima, Domain History department, Galatia Academy",,
hull_breach,GALLERY,Hull Breach,"The flaw went back to the forging. An error, a misalignment in the pseudocrystal, a mistake that spiralled outward - just enough. A standard quality control scan would have seen it, but it'd be tagged low-risk. It was a hundred cycles of hard use, sharp maneuvers, the hasty repairs, the delayed inspections, the lost records that made the compartment a death-trap.",unlocked,,,
jump_point_normal,GALLERY,"Jump-point, to Hyperspace","There are places where a balance is found between the dance of celestial bodies, some mingling of qualities ineffable to all but those absolutely devoted to esoteric physics.

It is there we pierce the veil into the great and stormy sea beyond the stars.",,,,
jump_point_hyper,GALLERY,"Jump-point, from Hyperspace","Now our contracts up, holds full and ready /
Hoo-rah for we jump now t'ward the core /
We'll burn bright, bright long and steady",,,,
jump_point_wormhole,GALLERY,"Jump-point, Wormhole","Go in there not knowing exactly where you're coming out?

That's how you end up a bit of glitter indistinguishable from cosmic background radiation.",,,,
city_from_above,GALLERY,City From Above,"""He risked the entire Galatia system, hundreds of thousands of citizens. That might be just one subsector of a metroplex down there,"" he waved vaguely in the direction of Chicomoztoc. ""But,"" his voice hardened, ""I will not allow any 'grand experiments' that endanger these people.""",unlocked,,,
desert_moons_ruins,GALLERY,Desert Moon Ruins,"An ancient sporeship encountered Cibola in a cooler and wetter age than its equilibrium, placing it within the ship's colonization parameters. Later Domain explorers found a dying world populated by a small, backward, and desperate civilization clinging to survival.",,,,
quartermaster,GALLERY,Quartermaster,"""You think the inertial dampers will protect you during a combat maneuver? If it isn't stowed, it's a missile primed to core you and the next three crew coming up the access shaft. I want this shameful display cleaned up before the end of the shift.""",unlocked,,,
comm_relay,GALLERY,Communications Relay,This communication platform used long lost Domain-era technology yet remained essential to civilized life in the Persean Sector. The rapidly pulsing hyperwaves suitable for FTL data transmission have been shown to damage DNA so these relays were always stationed well away from habitats.,,,,
abandoned_station,GALLERY,Abandoned Station 1,"The colonization program dictated construction around key gravity wells of orbital infrastructure which included repair docks, industrial nanoforges, comms hubs, terraforming depots, armories, research laboratories, and habitation for defrosted cryosleepers.

Much remains. More still is as broken and dead as the Human Domain's avaricious dreams.",unlocked,,,
abandoned_station2,GALLERY,Abandoned Station 2,"""There's ghosties in the old orbitals- don't you laugh, dirt-boot. It's true. I've seen 'em... or less seen 'em than felt 'em. They got signs. Static on the comms when you're in deep. Valves that come loose when you're not a-lookin'. Tools that hain't where you secured 'em. Great tombs they are, and properly ought be left sleepin' cold.""",,"- Encela 'Boomer' Blackborn, spacer",,
